CompteurTemps	Temps	Cx0	Cy0	
1	0	-416.951	107.51	
2	1e-06	-154.818	-52.9116	
3	2e-06	-55.1179	-130.566	
4	3e-06	-42.1018	-116.807	
5	4e-06	-38.1266	-102.967	
6	5e-06	-33.02	-92.1527	
7	6e-06	-28.9895	-82.1698	
8	7e-06	-27.6445	-73.3561	
9	8e-06	-23.7155	-65.2882	
10	9e-06	-22.3187	-57.8947	
11	1e-05	-20.4426	-52.3083	
12	1.1e-05	-18.4033	-46.7929	
13	1.2e-05	-16.6314	-42.3087	
14	1.3e-05	-14.7444	-38.6916	
15	1.4e-05	-13.9985	-35.116	
16	1.5e-05	-12.8688	-32.5038	
17	1.6e-05	-11.7566	-29.2279	
18	1.7e-05	-11.4902	-26.6293	
19	1.8e-05	-10.0073	-25.2355	
20	1.9e-05	-10.2105	-22.8562	
21	2e-05	-9.33404	-21.708	
22	2.1e-05	-9.02899	-20.1163	
23	2.2e-05	-8.55678	-18.7491	
24	2.3e-05	-8.07197	-18.0555	
25	2.4e-05	-7.99812	-17.2	
26	2.5e-05	-8.08955	-16.4296	
27	2.6e-05	-6.92906	-16.5403	
28	2.7e-05	-7.28149	-15.6143	
29	2.8e-05	-7.21817	-14.7144	
30	2.9e-05	-6.67599	-14.3819	
31	3e-05	-6.75411	-14.0497	
32	3.1e-05	-6.1163	-14.0897	
33	3.2e-05	-5.45203	-13.8396	
34	3.3e-05	-5.97491	-13.0176	
35	3.4e-05	-5.81279	-12.9895	
36	3.5e-05	-5.54108	-12.8887	
37	3.6e-05	-6.16686	-12.1049	
38	3.7e-05	-5.23812	-12.8781	
39	3.8e-05	-5.53926	-12.483	
40	3.9e-05	-5.20859	-12.3104	
41	4e-05	-4.9633	-12.2598	
42	4.1e-05	-5.85587	-11.5754	
43	4.2e-05	-5.40958	-11.674	
44	4.3e-05	-4.98019	-11.65	
45	4.4e-05	-4.93353	-11.9126	
46	4.5e-05	-5.67885	-11.3883	
47	4.6e-05	-5.33523	-11.713	
48	4.7e-05	-5.07969	-11.8943	
49	4.8e-05	-4.7074	-12.0856	
50	4.9e-05	-5.16795	-12.2578	
51	5e-05	-4.91969	-12.1677	
52	5.1e-05	-5.31277	-11.9768	
53	5.2e-05	-5.19234	-12.3216	
54	5.3e-05	-4.86363	-12.3199	
55	5.4e-05	-4.97265	-12.1912	
56	5.5e-05	-4.64903	-12.295	
57	5.6e-05	-4.84326	-12.2489	
58	5.7e-05	-5.28455	-11.9568	
59	5.8e-05	-5.20166	-12.0769	
60	5.9e-05	-4.90252	-12.1046	
61	6e-05	-4.97114	-11.9555	
62	6.1e-05	-4.94196	-11.9717	
63	6.2e-05	-4.82253	-12.4918	
64	6.3e-05	-4.58283	-12.321	
65	6.4e-05	-4.83336	-12.3649	
66	6.5e-05	-5.39805	-12.0266	
67	6.6e-05	-5.91276	-11.7322	
68	6.7e-05	-5.57191	-12.1281	
69	6.8e-05	-5.27741	-12.1997	
70	6.9e-05	-5.25165	-12.3702	
71	7e-05	-4.83577	-12.487	
72	7.1e-05	-5.45314	-12.2641	
73	7.2e-05	-5.42418	-12.4733	
74	7.3e-05	-5.08338	-12.9983	
75	7.4e-05	-4.76544	-13.0246	
76	7.5e-05	-4.66036	-13.2849	
77	7.6e-05	-5.78712	-12.2156	
78	7.7e-05	-5.05393	-12.6981	
79	7.8e-05	-5.50168	-12.5207	
80	7.9e-05	-5.02381	-13.381	
81	8e-05	-4.54462	-13.5705	
82	8.1e-05	-4.50667	-13.4162	
83	8.2e-05	-4.60099	-13.2469	
84	8.3e-05	-5.35561	-12.725	
85	8.4e-05	-4.5269	-13.4246	
86	8.5e-05	-5.01236	-13.1456	
87	8.6e-05	-4.79523	-13.3646	
88	8.7e-05	-4.37274	-13.5749	
89	8.8e-05	-4.51737	-13.3523	
90	8.9e-05	-4.70019	-13.4393	
91	9e-05	-5.1049	-12.9488	
92	9.1e-05	-4.31504	-13.6865	
93	9.2e-05	-5.09714	-12.8759	
94	9.3e-05	-5.55528	-12.6431	
95	9.4e-05	-4.9358	-13.2484	
96	9.5e-05	-5.13977	-13.3719	
97	9.6e-05	-4.59325	-13.6101	
98	9.7e-05	-5.05351	-13.4604	
99	9.8e-05	-4.56525	-13.8204	
100	9.9e-05	-4.6515	-14.1951	
101	0.0001	-5.18957	-13.5386	
102	0.000101	-4.70237	-13.7448	
103	0.000102	-4.89706	-13.7816	
104	0.000103	-4.85176	-13.6456	
105	0.000104	-4.70852	-13.4764	
106	0.000105	-4.50164	-13.6004	
107	0.000106	-4.59612	-13.6877	
108	0.000107	-4.47683	-14.0402	
109	0.000108	-4.82673	-13.434	
110	0.000109	-4.56967	-13.9212	
111	0.00011	-4.71923	-13.8356	
112	0.000111	-4.49326	-13.8132	
113	0.000112	-4.57447	-13.9041	
114	0.000113	-4.43642	-14.129	
115	0.000114	-4.95737	-13.7869	
116	0.000115	-5.01719	-13.8062	
117	0.000116	-4.90458	-13.8844	
118	0.000117	-4.87117	-13.9908	
119	0.000118	-4.41392	-14.3134	
120	0.000119	-4.64577	-14.134	
121	0.00012	-4.66942	-14.1405	
122	0.000121	-5.15364	-13.7532	
123	0.000122	-5.33532	-13.8387	
124	0.000123	-4.89157	-14.083	
125	0.000124	-4.75179	-14.1679	
126	0.000125	-4.58879	-14.3694	
127	0.000126	-5.26406	-13.758	
128	0.000127	-4.71265	-14.2732	
129	0.000128	-4.88021	-14.3252	
130	0.000129	-5.30113	-13.9239	
131	0.00013	-4.76066	-14.841	
132	0.000131	-4.88665	-14.4151	
133	0.000132	-5.13328	-14.732	
134	0.000133	-5.38568	-14.5172	
135	0.000134	-4.98455	-14.5528	
136	0.000135	-4.81812	-14.6589	
137	0.000136	-5.01267	-14.195	
138	0.000137	-4.68385	-14.5542	
139	0.000138	-4.94198	-14.5511	
140	0.000139	-5.46774	-14.138	
141	0.00014	-5.20332	-14.3661	
142	0.000141	-5.31078	-14.2273	
143	0.000142	-4.77568	-14.3245	
144	0.000143	-5.31715	-14.0319	
145	0.000144	-4.7628	-14.4685	
146	0.000145	-4.96884	-14.5461	
147	0.000146	-5.12681	-14.1181	
148	0.000147	-5.04341	-14.5546	
149	0.000148	-4.94902	-14.9432	
150	0.000149	-4.97449	-14.9914	
151	0.00015	-4.5943	-14.8581	
152	0.000151	-5.29187	-14.3196	
153	0.000152	-4.64473	-15.1055	
154	0.000153	-5.02104	-14.4153	
155	0.000154	-5.1053	-14.4096	
156	0.000155	-5.14035	-14.8606	
157	0.000156	-4.89134	-14.8467	
158	0.000157	-4.76816	-14.8385	
159	0.000158	-4.71164	-14.9375	
160	0.000159	-4.38662	-15.1799	
161	0.00016	-4.60962	-14.8111	
162	0.000161	-4.27346	-15.0608	
163	0.000162	-5.50267	-14.1187	
164	0.000163	-4.72313	-14.7622	
165	0.000164	-4.91982	-14.8612	
166	0.000165	-5.44365	-14.4402	
167	0.000166	-5.22512	-14.6463	
168	0.000167	-5.83223	-14.1773	
169	0.000168	-5.47588	-14.4268	
170	0.000169	-5.06567	-14.8142	
171	0.00017	-5.21583	-14.687	
172	0.000171	-4.98627	-14.626	
173	0.000172	-4.91761	-14.7379	
174	0.000173	-4.70523	-15.317	
175	0.000174	-5.14788	-14.6138	
176	0.000175	-5.21844	-14.7097	
177	0.000176	-4.87628	-14.6584	
178	0.000177	-5.36764	-14.6978	
179	0.000178	-4.84677	-15.0701	
