CompteurTemps	Temps	Cx0	Cy0	
1	0	-270.528	30.9312	
2	1e-06	-229.833	-63.2491	
3	2e-06	-102.657	-165	
4	3e-06	-87.0818	-152.699	
5	4e-06	-77.3723	-135.976	
6	5e-06	-68.0654	-122.014	
7	6e-06	-61.6882	-109.461	
8	7e-06	-53.8911	-99.3598	
9	8e-06	-49.4144	-89.7349	
10	9e-06	-44.8905	-80.9727	
11	1e-05	-40.9735	-73.2929	
12	1.1e-05	-38.1248	-65.9962	
13	1.2e-05	-35.0668	-60.9689	
14	1.3e-05	-33.3586	-56.0306	
15	1.4e-05	-31.3565	-52.5373	
16	1.5e-05	-28.1065	-49.0569	
17	1.6e-05	-26.7565	-44.9614	
18	1.7e-05	-23.8891	-42.6745	
19	1.8e-05	-22.9245	-39.4033	
20	1.9e-05	-22.3745	-36.6966	
21	2e-05	-20.9153	-35.7558	
22	2.1e-05	-19.7537	-33.0391	
23	2.2e-05	-18.2289	-32.2559	
24	2.3e-05	-17.713	-30.243	
25	2.4e-05	-15.9881	-29.1951	
26	2.5e-05	-16.6134	-27.6521	
27	2.6e-05	-16.1795	-26.9986	
28	2.7e-05	-15.8596	-25.7359	
29	2.8e-05	-14.9614	-25.6468	
30	2.9e-05	-14.119	-25.1216	
31	3e-05	-13.8542	-24.47	
32	3.1e-05	-13.1279	-24.6778	
33	3.2e-05	-12.9006	-23.6596	
34	3.3e-05	-12.2791	-23.1186	
35	3.4e-05	-12.4012	-22.3998	
36	3.5e-05	-11.8763	-22.2783	
37	3.6e-05	-12.983	-21.4409	
38	3.7e-05	-12.3336	-21.4158	
39	3.8e-05	-12.5795	-20.723	
40	3.9e-05	-12.5387	-21.0635	
41	4e-05	-11.9237	-20.7499	
42	4.1e-05	-10.9438	-21.3334	
43	4.2e-05	-10.676	-21.2047	
44	4.3e-05	-11.1492	-20.4927	
45	4.4e-05	-11.0096	-20.3564	
46	4.5e-05	-10.3948	-20.8862	
47	4.6e-05	-10.1635	-20.5753	
48	4.7e-05	-11.0408	-19.823	
49	4.8e-05	-10.3449	-20.3496	
50	4.9e-05	-11.0377	-20.3871	
51	5e-05	-10.2935	-20.8496	
52	5.1e-05	-10.9652	-20.4666	
53	5.2e-05	-10.8215	-20.0006	
54	5.3e-05	-10.6997	-20.4152	
55	5.4e-05	-11.6694	-20.0735	
56	5.5e-05	-10.2103	-20.5289	
57	5.6e-05	-10.6937	-20.4522	
58	5.7e-05	-10.6905	-19.9277	
59	5.8e-05	-10.6065	-19.9645	
60	5.9e-05	-10.4792	-20.2681	
61	6e-05	-10.3443	-21.152	
62	6.1e-05	-10.4228	-20.9474	
63	6.2e-05	-10.8213	-20.5574	
64	6.3e-05	-10.6987	-20.3211	
65	6.4e-05	-10.2984	-20.5	
66	6.5e-05	-10.4813	-20.8829	
67	6.6e-05	-10.8458	-20.4479	
68	6.7e-05	-10.1309	-20.4619	
69	6.8e-05	-10.6652	-20.6325	
70	6.9e-05	-10.1693	-20.837	
71	7e-05	-9.81528	-20.9742	
72	7.1e-05	-10.5994	-20.4739	
73	7.2e-05	-10.141	-20.2852	
74	7.3e-05	-9.78201	-20.4039	
75	7.4e-05	-9.62017	-20.3304	
76	7.5e-05	-9.69998	-20.1107	
77	7.6e-05	-10.0155	-19.6529	
78	7.7e-05	-9.43899	-19.8868	
79	7.8e-05	-9.69227	-19.7334	
80	7.9e-05	-9.89653	-19.9583	
81	8e-05	-10.6156	-19.7712	
82	8.1e-05	-10.143	-20.6228	
83	8.2e-05	-10.2952	-20.9122	
84	8.3e-05	-9.44701	-21.4953	
85	8.4e-05	-10.5614	-20.4639	
86	8.5e-05	-10.6044	-20.1912	
87	8.6e-05	-10.7342	-20.0109	
88	8.7e-05	-10.4056	-20.2419	
89	8.8e-05	-9.6421	-20.9164	
90	8.9e-05	-9.79495	-21.2878	
91	9e-05	-10.1232	-20.5134	
92	9.1e-05	-9.54701	-20.5957	
93	9.2e-05	-10.3529	-20.3588	
94	9.3e-05	-10.8228	-20.1383	
95	9.4e-05	-10.2835	-20.7857	
96	9.5e-05	-10.4521	-20.6781	
97	9.6e-05	-9.98038	-20.6064	
98	9.7e-05	-9.20112	-21.6486	
99	9.8e-05	-10.2243	-20.8496	
100	9.9e-05	-9.52758	-20.9561	
101	0.0001	-9.73859	-20.8492	
102	0.000101	-9.55046	-21.6533	
103	0.000102	-9.97714	-21.2066	
104	0.000103	-9.65858	-21.4077	
105	0.000104	-10.386	-20.7266	
106	0.000105	-10.5302	-20.9754	
107	0.000106	-10.6151	-20.5515	
108	0.000107	-10.813	-20.4984	
109	0.000108	-10.8805	-21.1934	
110	0.000109	-10.4913	-21.8875	
111	0.00011	-10.783	-21.2653	
112	0.000111	-9.87874	-21.7443	
113	0.000112	-10.1695	-21.3268	
114	0.000113	-9.35412	-21.5719	
115	0.000114	-9.78879	-21.1483	
116	0.000115	-10.5798	-20.6861	
117	0.000116	-9.5975	-21.5796	
118	0.000117	-11.3433	-20.2696	
119	0.000118	-10.1206	-21.3869	
120	0.000119	-9.38185	-21.41	
121	0.00012	-9.89838	-21.3202	
122	0.000121	-9.83956	-21.249	
123	0.000122	-9.82294	-21.0424	
124	0.000123	-10.1881	-21.0677	
125	0.000124	-10.9342	-20.7928	
126	0.000125	-10.3291	-21.3103	
127	0.000126	-10.7957	-21.0087	
128	0.000127	-10.4826	-21.6491	
129	0.000128	-10.7223	-21.4876	
130	0.000129	-9.81591	-22.1374	
131	0.00013	-10.7434	-21.2717	
132	0.000131	-10.4215	-21.6197	
133	0.000132	-10.5482	-21.7211	
134	0.000133	-10.5258	-21.3334	
135	0.000134	-11.1426	-20.3606	
136	0.000135	-10.6912	-21.4239	
137	0.000136	-9.75647	-21.6383	
138	0.000137	-10.2811	-21.1807	
139	0.000138	-10.2263	-21.5669	
140	0.000139	-10.1003	-21.4547	
141	0.00014	-9.76043	-21.6139	
142	0.000141	-10.3589	-20.9662	
143	0.000142	-10.6603	-20.8966	
144	0.000143	-10.9503	-21.1037	
145	0.000144	-9.99439	-21.4166	
146	0.000145	-10.6428	-20.8933	
147	0.000146	-10.2297	-21.6612	
148	0.000147	-9.96942	-22.3891	
149	0.000148	-10.2816	-21.7275	
150	0.000149	-10.2414	-21.9406	
151	0.00015	-10.6382	-21.6136	
152	0.000151	-10.6857	-21.9955	
153	0.000152	-10.4734	-21.7354	
154	0.000153	-9.97493	-22.1678	
155	0.000154	-10.2921	-21.6936	
156	0.000155	-10.4643	-21.6687	
157	0.000156	-10.6211	-21.3904	
158	0.000157	-10.2662	-21.8596	
159	0.000158	-10.2132	-21.9484	
160	0.000159	-10.7988	-21.1239	
161	0.00016	-10.6045	-21.8928	
162	0.000161	-11.5365	-21.6903	
163	0.000162	-10.6672	-22.3381	
164	0.000163	-10.2004	-22.3324	
165	0.000164	-10.447	-22.8558	
166	0.000165	-10.879	-22.2332	
167	0.000166	-10.9816	-22.2791	
168	0.000167	-11.2844	-21.9788	
169	0.000168	-11.2853	-22.2935	
170	0.000169	-11.3688	-22.4391	
171	0.00017	-10.9664	-22.9081	
172	0.000171	-10.8847	-22.6484	
173	0.000172	-11.1763	-22.4604	
174	0.000173	-11.4553	-22.0514	
175	0.000174	-11.0465	-22.4618	
176	0.000175	-11.1054	-22.6419	
177	0.000176	-10.7509	-23.2865	
178	0.000177	-11.2861	-22.719	
179	0.000178	-10.7702	-23.0396	
180	0.000179	-10.8212	-23.0481	
181	0.00018	-11.0545	-23.1321	
182	0.000181	-11.1653	-22.9868	
183	0.000182	-10.9502	-22.8372	
184	0.000183	-11.823	-22.3354	
185	0.000184	-11.1528	-23.64	
186	0.000185	-11.3979	-23.0307	
187	0.000186	-10.9403	-23.3954	
188	0.000187	-11.6196	-23.1038	
189	0.000188	-12.1393	-22.9421	
190	0.000189	-10.863	-23.9334	
191	0.00019	-11.6028	-23.3356	
192	0.000191	-11.3429	-23.6378	
193	0.000192	-11.3868	-23.641	
