CompteurTemps	Temps	Cx0	Cy0	
1	0	-557.478	66.0347	
2	1e-06	-411.791	-188.766	
3	2e-06	-263.031	-283.12	
4	3e-06	-228.225	-265.523	
5	4e-06	-202.146	-236.865	
6	5e-06	-183.237	-215.978	
7	6e-06	-168.645	-196.447	
8	7e-06	-154.572	-182.822	
9	8e-06	-142.077	-167.673	
10	9e-06	-130.242	-151.998	
11	1e-05	-119.035	-142.136	
12	1.1e-05	-108.239	-130.785	
13	1.2e-05	-104.129	-120.551	
14	1.3e-05	-96.5952	-112.987	
15	1.4e-05	-90.6613	-108.719	
16	1.5e-05	-87.0093	-98.8063	
17	1.6e-05	-79.2013	-95.0387	
18	1.7e-05	-77.2074	-91.3076	
19	1.8e-05	-73.3416	-88.0244	
20	1.9e-05	-70.9334	-83.6016	
21	2e-05	-67.7533	-80.4936	
22	2.1e-05	-64.9521	-78.1349	
23	2.2e-05	-62.6196	-75.6803	
24	2.3e-05	-61.3871	-73.7204	
25	2.4e-05	-58.9523	-71.2915	
26	2.5e-05	-57.1884	-70.7542	
27	2.6e-05	-57.4993	-68.9166	
28	2.7e-05	-55.6323	-68.2547	
29	2.8e-05	-54.3413	-66.8675	
30	2.9e-05	-53.8746	-66.3892	
31	3e-05	-53.7927	-64.3203	
32	3.1e-05	-51.9401	-64.3272	
33	3.2e-05	-50.7056	-64.2458	
34	3.3e-05	-49.0612	-63.4158	
35	3.4e-05	-49.6637	-63.1532	
36	3.5e-05	-49.2194	-61.7261	
37	3.6e-05	-48.083	-61.916	
38	3.7e-05	-49.802	-59.9589	
39	3.8e-05	-51.0797	-59.6184	
40	3.9e-05	-49.0366	-61.2526	
41	4e-05	-48.9091	-60.7408	
42	4.1e-05	-48.9575	-60.1684	
43	4.2e-05	-47.4965	-59.8764	
44	4.3e-05	-47.3117	-60.1091	
45	4.4e-05	-46.4983	-60.9616	
46	4.5e-05	-47.8319	-59.7823	
47	4.6e-05	-48.7028	-58.9976	
48	4.7e-05	-45.956	-59.9325	
49	4.8e-05	-46.362	-59.4148	
50	4.9e-05	-48.4991	-58.6162	
51	5e-05	-46.9931	-60.4034	
52	5.1e-05	-47.7038	-60.0273	
53	5.2e-05	-47.5502	-59.2439	
54	5.3e-05	-47.2462	-59.3466	
55	5.4e-05	-47.3062	-59.1528	
56	5.5e-05	-45.7965	-59.277	
57	5.6e-05	-47.3508	-58.4684	
58	5.7e-05	-46.6531	-58.9602	
59	5.8e-05	-47.7841	-60.0601	
60	5.9e-05	-45.5765	-59.0858	
61	6e-05	-46.6545	-59.0831	
62	6.1e-05	-46.7379	-59.5938	
63	6.2e-05	-46.4649	-60.3299	
64	6.3e-05	-46.309	-59.9137	
65	6.4e-05	-47.1994	-59.6505	
66	6.5e-05	-45.1035	-60.2176	
67	6.6e-05	-46.8234	-59.858	
68	6.7e-05	-45.4041	-59.4142	
69	6.8e-05	-44.5684	-58.7051	
70	6.9e-05	-46.8275	-58.0742	
71	7e-05	-46.0597	-58.4458	
72	7.1e-05	-46.9561	-58.0943	
73	7.2e-05	-47.0888	-58.3944	
74	7.3e-05	-45.7299	-59.2595	
75	7.4e-05	-46.2558	-59.4791	
76	7.5e-05	-46.1899	-58.7832	
77	7.6e-05	-46.4451	-59.0414	
78	7.7e-05	-45.4112	-60.2119	
79	7.8e-05	-46.9877	-58.6492	
80	7.9e-05	-46.5425	-59.0244	
