CompteurTemps	Temps	Cx0	Cy0	
1	0	-382.6	60.2935	
2	1e-06	-223.587	-103.473	
3	2e-06	-119.316	-175.167	
4	3e-06	-103.136	-158.801	
5	4e-06	-92.2529	-144.087	
6	5e-06	-81.3936	-128.363	
7	6e-06	-74.1592	-115.251	
8	7e-06	-65.9416	-104.197	
9	8e-06	-60.5777	-94.9814	
10	9e-06	-54.9573	-85.972	
11	1e-05	-49.8033	-78.3669	
12	1.1e-05	-46.5444	-70.1945	
13	1.2e-05	-42.5005	-65.3756	
14	1.3e-05	-38.5599	-60.554	
15	1.4e-05	-36.6869	-55.3512	
16	1.5e-05	-34.2216	-52.2361	
17	1.6e-05	-32.1846	-48.4797	
18	1.7e-05	-29.9987	-45.2552	
19	1.8e-05	-28.0793	-42.8177	
20	1.9e-05	-26.4388	-40.0607	
21	2e-05	-25.0541	-37.6787	
22	2.1e-05	-23.2867	-36.4525	
23	2.2e-05	-22.4303	-34.6783	
24	2.3e-05	-21.2745	-33.1533	
25	2.4e-05	-19.962	-31.5848	
26	2.5e-05	-19.9229	-30.2614	
27	2.6e-05	-19.5263	-29.0924	
28	2.7e-05	-18.6363	-28.7214	
29	2.8e-05	-18.081	-27.7142	
30	2.9e-05	-17.8218	-27.2971	
31	3e-05	-16.3171	-27.1174	
32	3.1e-05	-16.8358	-26.2744	
33	3.2e-05	-15.8761	-25.6776	
34	3.3e-05	-16.246	-24.8667	
35	3.4e-05	-15.9332	-24.4041	
36	3.5e-05	-15.0507	-24.7215	
37	3.6e-05	-14.3325	-24.4757	
38	3.7e-05	-15.1714	-23.7015	
39	3.8e-05	-14.4202	-23.6588	
40	3.9e-05	-14.0539	-23.6683	
41	4e-05	-13.8952	-23.3382	
42	4.1e-05	-14.4195	-22.7703	
43	4.2e-05	-13.8349	-23.585	
44	4.3e-05	-14.4546	-22.6676	
45	4.4e-05	-14.2336	-22.5829	
46	4.5e-05	-13.8919	-23.0396	
47	4.6e-05	-13.6784	-22.4074	
48	4.7e-05	-13.4987	-22.4903	
49	4.8e-05	-13.8962	-22.3158	
50	4.9e-05	-12.9539	-22.9526	
51	5e-05	-13.246	-22.1931	
52	5.1e-05	-13.2707	-22.1516	
53	5.2e-05	-12.9475	-22.861	
54	5.3e-05	-13.2606	-22.7572	
55	5.4e-05	-13.3439	-22.529	
56	5.5e-05	-13.3805	-22.6523	
57	5.6e-05	-12.4694	-23.1679	
58	5.7e-05	-13.405	-22.2961	
59	5.8e-05	-12.828	-22.619	
60	5.9e-05	-13.1391	-22.4913	
61	6e-05	-13.5638	-22.4311	
62	6.1e-05	-13.2259	-22.6696	
63	6.2e-05	-12.2039	-23.2481	
64	6.3e-05	-13.0747	-22.5034	
65	6.4e-05	-12.4814	-22.9167	
66	6.5e-05	-12.3079	-22.8105	
67	6.6e-05	-13.2236	-22.9058	
68	6.7e-05	-13.9047	-22.2299	
69	6.8e-05	-13.2937	-22.8831	
70	6.9e-05	-13.3069	-22.6335	
71	7e-05	-12.4164	-23.5655	
72	7.1e-05	-13.3546	-22.7849	
73	7.2e-05	-13.0216	-23.1843	
74	7.3e-05	-13.4914	-22.3981	
75	7.4e-05	-13.7189	-22.1199	
76	7.5e-05	-12.964	-22.8419	
77	7.6e-05	-12.7417	-23.5417	
78	7.7e-05	-12.6054	-23.0456	
79	7.8e-05	-12.278	-23.0992	
80	7.9e-05	-12.4006	-22.887	
81	8e-05	-12.8971	-22.5203	
82	8.1e-05	-12.9921	-22.5787	
83	8.2e-05	-12.4109	-23.0767	
84	8.3e-05	-12.5168	-23.0785	
85	8.4e-05	-12.402	-23.0443	
86	8.5e-05	-12.5347	-23.1462	
87	8.6e-05	-13.5096	-22.2396	
88	8.7e-05	-12.727	-23.0501	
89	8.8e-05	-12.9496	-22.3126	
90	8.9e-05	-12.5836	-23.2206	
91	9e-05	-12.9264	-22.7826	
92	9.1e-05	-12.8662	-22.749	
93	9.2e-05	-13.2585	-22.8618	
94	9.3e-05	-12.8002	-23.1881	
95	9.4e-05	-12.4976	-23.4354	
96	9.5e-05	-13.0425	-22.9695	
97	9.6e-05	-12.7694	-22.9698	
98	9.7e-05	-12.7677	-23.0286	
99	9.8e-05	-13.0528	-23.1055	
100	9.9e-05	-12.4444	-23.5422	
101	0.0001	-13.8006	-22.9072	
102	0.000101	-13.3491	-22.8889	
103	0.000102	-13.1816	-23.3717	
104	0.000103	-13.1431	-22.827	
105	0.000104	-13.1458	-23.9886	
106	0.000105	-13.1559	-23.2478	
107	0.000106	-13.0045	-23.3331	
108	0.000107	-12.9684	-23.3696	
109	0.000108	-13.4437	-23.0894	
110	0.000109	-13.4594	-23.701	
111	0.00011	-13.3217	-23.6012	
112	0.000111	-13.8823	-22.5815	
113	0.000112	-13.191	-24.3754	
114	0.000113	-14.4674	-23.2561	
115	0.000114	-14.3179	-23.7063	
116	0.000115	-13.4012	-24.0339	
117	0.000116	-13.7141	-23.549	
118	0.000117	-13.7376	-23.7405	
119	0.000118	-13.8312	-23.8239	
120	0.000119	-13.5315	-23.6671	
121	0.00012	-12.8539	-24.2057	
122	0.000121	-12.4933	-24.1186	
123	0.000122	-12.5775	-24.062	
124	0.000123	-12.9765	-23.3211	
125	0.000124	-13.7703	-23.6754	
126	0.000125	-13.1003	-24.1422	
