CompteurTemps	Temps	Cx0	Cy0	
1	0	-609.615	145.698	
2	1e-06	-280.954	-114.284	
3	2e-06	-111.713	-225.463	
4	3e-06	-92.5992	-205.301	
5	4e-06	-78.9673	-181.259	
6	5e-06	-70.2045	-162.139	
7	6e-06	-63.8341	-143.856	
8	7e-06	-59.368	-128.357	
9	8e-06	-53.4609	-117.677	
10	9e-06	-47.6923	-105.484	
11	1e-05	-43.9521	-95.4424	
12	1.1e-05	-40.2986	-88.5377	
13	1.2e-05	-36.8717	-81.2616	
14	1.3e-05	-34.6666	-74.9703	
15	1.4e-05	-32.4369	-69.9608	
16	1.5e-05	-31.6772	-64.7529	
17	1.6e-05	-29.2797	-60.6214	
18	1.7e-05	-27.3043	-57.3183	
19	1.8e-05	-25.6518	-53.6181	
20	1.9e-05	-23.999	-51.4517	
21	2e-05	-23.4679	-48.9887	
22	2.1e-05	-21.9464	-46.9919	
23	2.2e-05	-22.136	-44.7436	
24	2.3e-05	-21.2412	-43.3297	
25	2.4e-05	-20.4653	-42.5297	
26	2.5e-05	-20.1238	-40.4847	
27	2.6e-05	-19.2938	-40.6767	
28	2.7e-05	-18.9992	-39.8873	
29	2.8e-05	-17.9635	-40.1626	
30	2.9e-05	-18.0365	-38.8745	
31	3e-05	-18.1147	-37.8507	
32	3.1e-05	-18.4244	-37.7918	
33	3.2e-05	-16.732	-38.3767	
34	3.3e-05	-17.541	-37.5813	
35	3.4e-05	-17.8407	-36.2335	
36	3.5e-05	-18.5908	-35.9369	
37	3.6e-05	-17.0715	-37.1502	
38	3.7e-05	-15.7757	-37.2629	
39	3.8e-05	-17.181	-36.6734	
40	3.9e-05	-16.7811	-36.1216	
41	4e-05	-16.6574	-36.1915	
42	4.1e-05	-15.8289	-37.1746	
43	4.2e-05	-15.7209	-36.52	
44	4.3e-05	-16.7822	-36.3286	
45	4.4e-05	-15.2023	-37.2344	
46	4.5e-05	-16.1733	-36.2719	
47	4.6e-05	-15.0654	-37.1967	
48	4.7e-05	-16.2664	-36.9459	
49	4.8e-05	-15.4488	-37.3286	
50	4.9e-05	-15.9136	-36.1023	
51	5e-05	-15.6244	-36.1695	
52	5.1e-05	-15.3177	-36.947	
53	5.2e-05	-15.4328	-36.9344	
54	5.3e-05	-17.1824	-35.9218	
55	5.4e-05	-16.6735	-36.4822	
56	5.5e-05	-15.7201	-37.084	
57	5.6e-05	-14.4871	-37.3742	
58	5.7e-05	-17.0113	-36.0138	
59	5.8e-05	-15.6868	-37.3267	
60	5.9e-05	-16.5361	-36.7355	
61	6e-05	-17.5897	-37.3452	
62	6.1e-05	-16.6358	-37.7967	
63	6.2e-05	-16.733	-37.4919	
64	6.3e-05	-17.549	-37.924	
65	6.4e-05	-16.3101	-38.4007	
66	6.5e-05	-16.173	-38.0634	
67	6.6e-05	-16.2994	-38.1363	
68	6.7e-05	-15.7025	-38.2293	
69	6.8e-05	-16.0952	-37.6855	
70	6.9e-05	-16.2618	-37.6652	
71	7e-05	-16.3897	-37.898	
72	7.1e-05	-16.8824	-37.0178	
73	7.2e-05	-16.2895	-37.6178	
74	7.3e-05	-16.1518	-37.9882	
75	7.4e-05	-15.9848	-37.9802	
