CompteurTemps	Temps	Cx0	Cy0	
1	0	-418.475	57.0922	
2	1e-06	-209.53	-107.232	
3	2e-06	-108.856	-171.401	
4	3e-06	-95.2445	-155.119	
5	4e-06	-83.235	-139.308	
6	5e-06	-72.5217	-125.835	
7	6e-06	-65.2642	-113.13	
8	7e-06	-60.3578	-99.9815	
9	8e-06	-53.9525	-90.7342	
10	9e-06	-50.4195	-82.6573	
11	1e-05	-46.6906	-75.9858	
12	1.1e-05	-41.6225	-69.2076	
13	1.2e-05	-37.8329	-63.8595	
14	1.3e-05	-35.8201	-57.7109	
15	1.4e-05	-32.679	-53.3332	
16	1.5e-05	-29.5035	-49.6323	
17	1.6e-05	-27.7599	-46.2685	
18	1.7e-05	-26.1219	-43.2746	
19	1.8e-05	-24.8482	-39.7106	
20	1.9e-05	-24.5811	-36.9711	
21	2e-05	-22.2066	-35.6328	
22	2.1e-05	-21.1764	-34.4656	
23	2.2e-05	-19.7158	-32.7657	
24	2.3e-05	-18.8915	-31.5178	
25	2.4e-05	-18.9567	-29.0873	
26	2.5e-05	-17.8561	-28.3193	
27	2.6e-05	-17.233	-27.397	
28	2.7e-05	-16.9602	-26.7952	
29	2.8e-05	-15.9321	-26.1618	
30	2.9e-05	-14.498	-25.8004	
31	3e-05	-14.8304	-24.7727	
32	3.1e-05	-15.0456	-24.0521	
33	3.2e-05	-14.546	-24.0248	
34	3.3e-05	-14.0113	-23.5804	
35	3.4e-05	-13.7484	-23.1461	
36	3.5e-05	-13.7124	-22.4272	
37	3.6e-05	-13.0858	-22.2061	
38	3.7e-05	-12.6664	-22.7745	
39	3.8e-05	-12.7334	-22.7283	
40	3.9e-05	-12.0818	-22.2894	
41	4e-05	-12.1859	-22.1671	
42	4.1e-05	-12.3316	-21.8015	
43	4.2e-05	-11.9194	-21.9215	
44	4.3e-05	-11.8475	-21.9175	
45	4.4e-05	-11.6651	-21.5753	
46	4.5e-05	-11.3395	-21.5874	
47	4.6e-05	-11.2187	-20.9696	
48	4.7e-05	-12.3708	-20.1663	
49	4.8e-05	-11.3892	-21.2514	
50	4.9e-05	-11.0987	-21.1888	
51	5e-05	-11.2621	-21.0645	
52	5.1e-05	-11.3018	-21.3561	
53	5.2e-05	-11.5362	-20.9071	
54	5.3e-05	-12.5026	-20.8698	
55	5.4e-05	-11.4383	-21.8305	
56	5.5e-05	-11.7155	-21.3338	
57	5.6e-05	-11.7252	-21.4795	
58	5.7e-05	-10.9436	-22.0304	
59	5.8e-05	-11.5514	-21.6209	
60	5.9e-05	-11.5976	-21.5229	
61	6e-05	-11.777	-21.3902	
62	6.1e-05	-12.1413	-21.61	
63	6.2e-05	-11.6615	-21.759	
64	6.3e-05	-11.3302	-21.7057	
65	6.4e-05	-11.9895	-21.1402	
66	6.5e-05	-11.6675	-21.2578	
67	6.6e-05	-11.1186	-22.1651	
68	6.7e-05	-11.5528	-21.5513	
69	6.8e-05	-11.4353	-21.4133	
70	6.9e-05	-11.5192	-21.8871	
71	7e-05	-11.433	-21.6173	
72	7.1e-05	-11.5384	-21.7925	
73	7.2e-05	-11.6374	-21.3938	
74	7.3e-05	-11.5153	-21.7906	
75	7.4e-05	-11.2248	-21.872	
76	7.5e-05	-11.6375	-21.6185	
77	7.6e-05	-11.9676	-21.1064	
78	7.7e-05	-12.3005	-21.0592	
79	7.8e-05	-11.9387	-21.6537	
80	7.9e-05	-11.9887	-21.7184	
81	8e-05	-11.4063	-22.0546	
82	8.1e-05	-11.7954	-21.5085	
83	8.2e-05	-12.0034	-21.7676	
84	8.3e-05	-11.2143	-23.053	
85	8.4e-05	-11.4463	-22.2982	
86	8.5e-05	-11.1333	-22.1793	
87	8.6e-05	-11.7474	-22.0487	
