CompteurTemps	Temps	Cx0	Cy0	
1	0	-574.016	179.532	
2	1e-06	-266.026	133.705	
3	2e-06	-33.6932	-71.3687	
4	3e-06	-20.1312	-65.2405	
5	4e-06	-13.6317	-57.1711	
6	5e-06	-11.3028	-48.3071	
7	6e-06	-11.1575	-39.6594	
8	7e-06	-10.3403	-32.4744	
9	8e-06	-8.6157	-27.9375	
10	9e-06	-8.53382	-23.0061	
11	1e-05	-7.61711	-20.2099	
12	1.1e-05	-9.78659	-15.703	
13	1.2e-05	-9.21243	-14.185	
14	1.3e-05	-7.31096	-13.876	
15	1.4e-05	-6.576	-12.3275	
16	1.5e-05	-6.3238	-10.9709	
17	1.6e-05	-7.16274	-9.5741	
18	1.7e-05	-9.09097	-7.27646	
19	1.8e-05	-5.77253	-8.26182	
20	1.9e-05	-6.51067	-7.0231	
21	2e-05	-6.28001	-6.5877	
22	2.1e-05	-5.77445	-6.11154	
23	2.2e-05	-5.33193	-6.14521	
24	2.3e-05	-5.16885	-5.35912	
25	2.4e-05	-6.45732	-4.14241	
26	2.5e-05	-5.23534	-5.41159	
27	2.6e-05	-5.43791	-5.15849	
28	2.7e-05	-6.00523	-4.50099	
29	2.8e-05	-5.12588	-4.63075	
30	2.9e-05	-4.2583	-4.93079	
31	3e-05	-4.31836	-4.88203	
32	3.1e-05	-6.15012	-3.76004	
33	3.2e-05	-6.40789	-4.03937	
34	3.3e-05	-5.15929	-4.76147	
35	3.4e-05	-4.97346	-4.51519	
36	3.5e-05	-5.47628	-3.76951	
37	3.6e-05	-4.96899	-4.20097	
38	3.7e-05	-5.24897	-3.9895	
39	3.8e-05	-6.17035	-3.2795	
40	3.9e-05	-6.21894	-3.22682	
41	4e-05	-5.06492	-4.21774	
42	4.1e-05	-5.02527	-4.20574	
43	4.2e-05	-6.09435	-3.37286	
44	4.3e-05	-6.22417	-3.53029	
45	4.4e-05	-4.97753	-4.37266	
46	4.5e-05	-5.25586	-4.24233	
47	4.6e-05	-4.94978	-4.22727	
48	4.7e-05	-4.17937	-4.89609	
49	4.8e-05	-5.6408	-3.55778	
50	4.9e-05	-5.21882	-3.90838	
51	5e-05	-6.88973	-2.75773	
52	5.1e-05	-4.72788	-4.21546	
53	5.2e-05	-5.44051	-3.5805	
54	5.3e-05	-6.51336	-3.67135	
55	5.4e-05	-4.36031	-4.99059	
56	5.5e-05	-5.96324	-3.38267	
57	5.6e-05	-5.12398	-4.51393	
58	5.7e-05	-4.70359	-4.91519	
59	5.8e-05	-5.05524	-4.54609	
60	5.9e-05	-5.56308	-4.13821	
61	6e-05	-5.25515	-4.50056	
62	6.1e-05	-6.59853	-3.92925	
63	6.2e-05	-6.1231	-4.39348	
64	6.3e-05	-4.54274	-5.21742	
65	6.4e-05	-5.79336	-3.4983	
66	6.5e-05	-4.53329	-5.08823	
67	6.6e-05	-4.87409	-4.20855	
68	6.7e-05	-4.66545	-4.15075	
69	6.8e-05	-4.94869	-4.19419	
70	6.9e-05	-5.78931	-3.61086	
71	7e-05	-4.71908	-4.37952	
72	7.1e-05	-5.36089	-4.16526	
73	7.2e-05	-4.48365	-4.3314	
74	7.3e-05	-4.483	-4.37233	
75	7.4e-05	-4.95015	-3.4704	
