CompteurTemps	Temps	Cx0	Cy0	
1	0	-674.231	196.026	
2	1e-06	-245.474	-28.5245	
3	2e-06	-60.9019	-173.215	
4	3e-06	-50.8186	-154.523	
5	4e-06	-40.3304	-136.388	
6	5e-06	-35.0044	-119.109	
7	6e-06	-30.4296	-104.928	
8	7e-06	-26.8948	-92.5952	
9	8e-06	-25.6178	-81.6159	
10	9e-06	-22.933	-72.9289	
11	1e-05	-22.1391	-65.6769	
12	1.1e-05	-18.8758	-59.1399	
13	1.2e-05	-18.5954	-53.1864	
14	1.3e-05	-16.3037	-49.0424	
15	1.4e-05	-17.2206	-44.3032	
16	1.5e-05	-13.9438	-40.9547	
17	1.6e-05	-13.885	-37.372	
18	1.7e-05	-12.6734	-36.7547	
19	1.8e-05	-12.4535	-33.542	
20	1.9e-05	-11.7506	-31.8193	
21	2e-05	-11.7706	-29.4147	
22	2.1e-05	-10.0749	-28.5442	
23	2.2e-05	-11.9763	-27.0878	
24	2.3e-05	-9.90878	-26.8248	
25	2.4e-05	-9.12776	-25.9988	
26	2.5e-05	-9.16887	-24.8235	
27	2.6e-05	-9.79895	-23.511	
28	2.7e-05	-8.46131	-23.8296	
29	2.8e-05	-8.08885	-23.9797	
30	2.9e-05	-7.98242	-23.1645	
31	3e-05	-7.90649	-22.8479	
32	3.1e-05	-7.56689	-22.3574	
33	3.2e-05	-8.26339	-22.5905	
34	3.3e-05	-8.97278	-21.9617	
35	3.4e-05	-8.35978	-21.9087	
36	3.5e-05	-7.71983	-22.3892	
37	3.6e-05	-10.8327	-19.8812	
38	3.7e-05	-8.13045	-22.2806	
39	3.8e-05	-8.62519	-22.0472	
40	3.9e-05	-8.57784	-22.287	
41	4e-05	-7.9337	-22.283	
42	4.1e-05	-9.37458	-21.5043	
43	4.2e-05	-8.50874	-22.3204	
44	4.3e-05	-8.26093	-22.5173	
45	4.4e-05	-7.66699	-22.7605	
46	4.5e-05	-7.78553	-22.5319	
47	4.6e-05	-7.54387	-22.3883	
48	4.7e-05	-7.86646	-22.1561	
49	4.8e-05	-6.9909	-23.0044	
50	4.9e-05	-6.99203	-23.0457	
51	5e-05	-7.73033	-21.8985	
52	5.1e-05	-7.86824	-22.0685	
53	5.2e-05	-7.3239	-22.1923	
54	5.3e-05	-9.28098	-20.7563	
55	5.4e-05	-8.8667	-21.6518	
56	5.5e-05	-7.8963	-21.6539	
57	5.6e-05	-7.47599	-21.6624	
58	5.7e-05	-7.05787	-21.8589	
59	5.8e-05	-7.34371	-21.5441	
60	5.9e-05	-7.19607	-22.2521	
61	6e-05	-6.46709	-22.907	
62	6.1e-05	-6.96079	-22.4517	
63	6.2e-05	-7.91228	-22.1436	
64	6.3e-05	-8.28203	-22.0302	
65	6.4e-05	-7.5449	-22.0671	
66	6.5e-05	-7.21155	-21.8618	
67	6.6e-05	-6.56925	-21.819	
68	6.7e-05	-6.48641	-22.4733	
69	6.8e-05	-7.25824	-21.7342	
70	6.9e-05	-6.57236	-21.3519	
71	7e-05	-6.44415	-21.8634	
72	7.1e-05	-7.28058	-21.016	
73	7.2e-05	-6.34804	-21.8771	
74	7.3e-05	-7.34699	-21.1826	
75	7.4e-05	-7.95948	-20.7573	
76	7.5e-05	-8.06652	-20.9318	
77	7.6e-05	-8.02914	-21.021	
78	7.7e-05	-7.09996	-22.5369	
79	7.8e-05	-8.39458	-20.9636	
80	7.9e-05	-7.90167	-21.9496	
81	8e-05	-6.60778	-22.7791	
82	8.1e-05	-7.46852	-22.6038	
83	8.2e-05	-7.8166	-22.7534	
84	8.3e-05	-7.49208	-23.3549	
85	8.4e-05	-7.65332	-23.9935	
86	8.5e-05	-7.88373	-23.7033	
87	8.6e-05	-8.60128	-23.5523	
88	8.7e-05	-8.20067	-24.1744	
89	8.8e-05	-7.81594	-24.0056	
90	8.9e-05	-7.04674	-24.3891	
91	9e-05	-7.22371	-23.791	
92	9.1e-05	-8.86598	-22.7788	
93	9.2e-05	-8.38777	-23.1676	
94	9.3e-05	-7.82624	-23.9568	
95	9.4e-05	-7.64154	-23.531	
96	9.5e-05	-8.36687	-22.7515	
97	9.6e-05	-7.44527	-23.7064	
98	9.7e-05	-7.93616	-23.3609	
99	9.8e-05	-7.06676	-23.639	
100	9.9e-05	-7.39328	-23.7514	
101	0.0001	-8.25435	-23.4657	
102	0.000101	-7.91761	-24.3012	
103	0.000102	-7.77315	-23.9437	
104	0.000103	-7.33789	-24.3932	
105	0.000104	-8.46484	-24.0808	
106	0.000105	-8.622	-24.384	
107	0.000106	-8.15281	-24.8965	
108	0.000107	-7.20608	-25.4297	
109	0.000108	-8.56328	-24.8315	
110	0.000109	-9.06221	-24.5962	
111	0.00011	-7.38644	-26.0886	
112	0.000111	-8.45447	-24.8729	
113	0.000112	-7.90862	-25.4288	
114	0.000113	-8.13898	-25.2746	
115	0.000114	-7.69696	-25.5798	
116	0.000115	-7.87711	-25.8405	
117	0.000116	-7.77118	-25.4067	
118	0.000117	-8.7872	-24.7817	
119	0.000118	-6.8342	-26.5941	
120	0.000119	-8.59384	-25.1531	
121	0.00012	-7.85134	-25.9416	
122	0.000121	-8.56203	-25.3129	
123	0.000122	-8.74265	-25.6354	
124	0.000123	-8.8863	-25.0495	
125	0.000124	-7.93958	-26.2597	
126	0.000125	-9.00995	-25.5568	
127	0.000126	-7.93339	-26.602	
128	0.000127	-8.09663	-26.3381	
129	0.000128	-7.61551	-26.855	
130	0.000129	-7.52766	-26.3981	
131	0.00013	-9.01941	-25.8893	
132	0.000131	-9.02483	-25.84	
133	0.000132	-9.22357	-25.7448	
134	0.000133	-9.07279	-25.7124	
135	0.000134	-7.69663	-27.0963	
136	0.000135	-9.00699	-26.1872	
137	0.000136	-8.32487	-27.6152	
138	0.000137	-8.86181	-27.7873	
139	0.000138	-9.37821	-28.5429	
140	0.000139	-7.37183	-28.6433	
141	0.00014	-9.74386	-27.1571	
142	0.000141	-8.79122	-27.6107	
143	0.000142	-9.5194	-27.3827	
144	0.000143	-9.40145	-27.0322	
145	0.000144	-7.48943	-28.3976	
146	0.000145	-8.5404	-27.3831	
147	0.000146	-7.66671	-28.2422	
148	0.000147	-8.85358	-26.8096	
149	0.000148	-9.06104	-26.7403	
150	0.000149	-7.95916	-28.003	
151	0.00015	-9.19198	-26.7895	
152	0.000151	-8.11072	-27.9831	
153	0.000152	-7.56894	-28.1158	
154	0.000153	-11.2104	-25.5445	
155	0.000154	-8.38752	-27.9087	
156	0.000155	-11.2525	-25.7104	
157	0.000156	-10.0606	-26.2791	
158	0.000157	-9.01683	-27.7855	
159	0.000158	-8.95152	-27.6791	
160	0.000159	-9.49672	-26.7091	
161	0.00016	-8.87443	-27.5182	
162	0.000161	-8.86972	-27.0701	
163	0.000162	-8.66565	-27.3732	
164	0.000163	-8.93541	-26.5467	
165	0.000164	-8.38941	-26.8821	
166	0.000165	-8.77702	-26.6394	
167	0.000166	-9.50436	-26.1065	
168	0.000167	-8.7925	-27.0896	
169	0.000168	-8.99229	-26.7974	
170	0.000169	-9.12571	-26.384	
171	0.00017	-9.02657	-26.7244	
172	0.000171	-8.18145	-27.8233	
173	0.000172	-10.5144	-26.0659	
174	0.000173	-8.8582	-27.5769	
175	0.000174	-8.63814	-27.6798	
176	0.000175	-9.34463	-27.4158	
177	0.000176	-8.77246	-28.0024	
178	0.000177	-8.841	-27.987	
179	0.000178	-9.25976	-27.3768	
180	0.000179	-9.48027	-27.5805	
181	0.00018	-8.33877	-29.0202	
182	0.000181	-9.83552	-27.1088	
183	0.000182	-9.80654	-27.952	
184	0.000183	-8.95314	-28.135	
185	0.000184	-10.1452	-27.5092	
186	0.000185	-9.45604	-28.3245	
187	0.000186	-8.80279	-28.7449	
188	0.000187	-10.2592	-28.2707	
189	0.000188	-9.58259	-27.8978	
190	0.000189	-9.27147	-28.2267	
191	0.00019	-9.3635	-28.0869	
192	0.000191	-9.07678	-29.2507	
193	0.000192	-8.57825	-29.3298	
194	0.000193	-9.74895	-28.9416	
195	0.000194	-9.48833	-29.8982	
196	0.000195	-8.78829	-29.997	
197	0.000196	-9.91427	-29.5131	
198	0.000197	-10.6142	-28.2758	
199	0.000198	-10.5161	-28.8279	
200	0.000199	-9.31732	-29.7703	
201	0.0002	-8.84915	-30.8912	
202	0.000201	-9.23997	-29.9808	
203	0.000202	-9.40876	-30.701	
204	0.000203	-11.6039	-29.2272	
205	0.000204	-9.81736	-30.6492	
206	0.000205	-10.8086	-29.7741	
207	0.000206	-9.35122	-30.6548	
208	0.000207	-10.5556	-29.9675	
209	0.000208	-10.3205	-29.7901	
210	0.000209	-9.92337	-30.0482	
211	0.00021	-10.5921	-30.0788	
212	0.000211	-10.5211	-30.1668	
213	0.000212	-10.0822	-30.432	
214	0.000213	-10.3237	-30.6533	
215	0.000214	-9.0953	-32.0741	
216	0.000215	-10.459	-31.4399	
217	0.000216	-10.5465	-30.995	
218	0.000217	-10.0769	-31.4129	
219	0.000218	-10.0669	-31.872	
220	0.000219	-10.9891	-31.2071	
221	0.00022	-10.5014	-32.0857	
222	0.000221	-10.5458	-32.2282	
223	0.000222	-10.6537	-32.1813	
224	0.000223	-10.8482	-32.0279	
225	0.000224	-9.75056	-33.2911	
226	0.000225	-11.5786	-31.9425	
227	0.000226	-10.6389	-33.257	
228	0.000227	-10.8689	-33.5058	
229	0.000228	-11.4861	-33.5371	
230	0.000229	-9.68712	-34.8458	
231	0.00023	-11.0121	-33.28	
232	0.000231	-11.1525	-33.8347	
233	0.000232	-10.9544	-33.9843	
234	0.000233	-10.9408	-34.4762	
235	0.000234	-12.1301	-33.9574	
236	0.000235	-11.1919	-33.9575	
237	0.000236	-11.4141	-33.7908	
238	0.000237	-11.8513	-34.3754	
239	0.000238	-11.4715	-34.9841	
240	0.000239	-11.2502	-35.6152	
241	0.00024	-10.3528	-35.7612	
242	0.000241	-11.6678	-35.1335	
243	0.000242	-12.1918	-34.8633	
244	0.000243	-10.9451	-35.9336	
245	0.000244	-11.1263	-35.1957	
246	0.000245	-10.9471	-36.3885	
247	0.000246	-11.0193	-36.6742	
248	0.000247	-11.1604	-36.4045	
249	0.000248	-13.1766	-34.1779	
250	0.000249	-11.4849	-35.8721	
251	0.00025	-11.8033	-35.8366	
252	0.000251	-12.4126	-36.1741	
253	0.000252	-12.5482	-35.0508	
254	0.000253	-13.0537	-35.2644	
255	0.000254	-12.428	-35.5863	
256	0.000255	-12.7909	-35.9271	
257	0.000256	-12.3097	-36.2952	
258	0.000257	-12.5037	-37.0373	
259	0.000258	-13.8773	-35.6147	
260	0.000259	-13.5432	-36.9234	
261	0.00026	-13.2636	-36.4041	
262	0.000261	-14.1799	-35.668	
263	0.000262	-12.7878	-36.8482	
264	0.000263	-12.7015	-37.2534	
265	0.000264	-13.4449	-36.9377	
266	0.000265	-14.1582	-36.9086	
267	0.000266	-12.6993	-38.1427	
268	0.000267	-12.4943	-39.1273	
269	0.000268	-11.8212	-38.545	
270	0.000269	-12.8277	-38.7084	
271	0.00027	-13.2581	-38.2635	
272	0.000271	-13.2962	-38.0068	
273	0.000272	-12.9705	-38.4309	
274	0.000273	-13.3439	-37.9541	
275	0.000274	-12.8319	-39.0577	
276	0.000275	-12.7367	-38.5435	
277	0.000276	-12.9391	-38.3215	
278	0.000277	-13.4625	-38.5775	
279	0.000278	-12.9715	-38.6428	
280	0.000279	-14.0189	-37.3465	
281	0.00028	-12.8336	-38.6992	
282	0.000281	-13.8516	-38.2921	
283	0.000282	-13.1941	-38.5982	
284	0.000283	-13.0089	-38.3416	
285	0.000284	-13.4021	-38.0401	
286	0.000285	-14.1443	-37.5009	
287	0.000286	-14.1479	-37.4985	
288	0.000287	-12.579	-38.3909	
289	0.000288	-12.4186	-38.4021	
290	0.000289	-13.4925	-37.01	
291	0.00029	-13.267	-37.3904	
292	0.000291	-13.8699	-37.767	
293	0.000292	-12.4353	-38.6284	
294	0.000293	-13.6718	-38.0282	
295	0.000294	-14.186	-37.7229	
296	0.000295	-13.9701	-37.1602	
297	0.000296	-12.904	-38.6283	
298	0.000297	-13.5141	-37.7712	
299	0.000298	-14.3021	-38.0263	
300	0.000299	-13.9055	-37.743	
301	0.0003	-13.806	-37.4687	
302	0.000301	-12.617	-38.1746	
303	0.000302	-12.3097	-38.0714	
304	0.000303	-12.6757	-37.8114	
305	0.000304	-14.5585	-36.4597	
306	0.000305	-14.3962	-36.0803	
307	0.000306	-13.9898	-36.5906	
308	0.000307	-14.2619	-37.162	
309	0.000308	-14.0887	-37.6822	
310	0.000309	-14.9506	-37.1548	
311	0.00031	-13.4728	-37.6499	
312	0.000311	-14.0434	-36.8077	
313	0.000312	-14.1827	-36.8857	
314	0.000313	-14.5431	-35.7166	
315	0.000314	-13.1704	-36.8921	
316	0.000315	-12.5841	-36.3696	
317	0.000316	-13.1782	-35.2496	
318	0.000317	-12.3108	-35.5188	
319	0.000318	-13.6038	-34.6213	
320	0.000319	-13.1921	-35.4071	
321	0.00032	-13.7751	-34.9225	
322	0.000321	-12.8115	-35.4724	
323	0.000322	-13.7031	-35.3835	
324	0.000323	-12.4305	-36.4144	
325	0.000324	-13.4144	-34.8315	
326	0.000325	-12.5822	-34.9108	
327	0.000326	-13.2306	-34.0954	
