CompteurTemps	Temps	Cx0	Cy0	
79	7.8e-05	-1.4583	-2.8602	
80	7.9e-05	-1.59323	-2.77236	
81	8e-05	-1.39946	-2.90398	
82	8.1e-05	-1.37818	-2.94782	
83	8.2e-05	-1.37595	-2.93901	
84	8.3e-05	-1.50194	-2.83827	
85	8.4e-05	-1.34484	-2.98531	
86	8.5e-05	-1.56823	-2.82249	
87	8.6e-05	-1.32236	-3.06183	
88	8.7e-05	-1.41309	-2.95201	
89	8.8e-05	-1.58034	-2.83079	
90	8.9e-05	-1.25107	-3.11423	
91	9e-05	-1.78077	-2.80846	
92	9.1e-05	-1.33461	-3.14085	
93	9.2e-05	-1.35258	-3.08839	
94	9.3e-05	-1.34521	-3.12433	
95	9.4e-05	-1.34348	-3.15163	
96	9.5e-05	-1.28917	-3.10206	
97	9.6e-05	-1.63832	-2.87806	
98	9.7e-05	-1.23265	-3.26801	
99	9.8e-05	-1.3991	-3.13374	
100	9.9e-05	-1.36185	-3.04966	
101	0.0001	-1.41136	-3.00305	
102	0.000101	-1.54495	-2.88758	
103	0.000102	-1.4511	-2.97873	
104	0.000103	-1.6287	-2.93974	
105	0.000104	-1.43934	-3.04158	
106	0.000105	-1.55907	-3.03126	
107	0.000106	-1.4709	-3.07815	
108	0.000107	-1.51124	-3.03115	
109	0.000108	-1.41226	-3.05493	
110	0.000109	-1.25444	-3.22357	
111	0.00011	-1.31102	-3.09881	
112	0.000111	-1.3489	-3.0944	
113	0.000112	-1.30531	-3.11645	
114	0.000113	-1.41941	-2.9632	
115	0.000114	-1.27475	-3.11229	
116	0.000115	-1.40649	-3.02448	
117	0.000116	-1.40701	-3.00207	
118	0.000117	-1.49495	-2.92996	
119	0.000118	-1.46126	-3.02716	
120	0.000119	-1.35651	-3.07338	
121	0.00012	-1.41862	-3.06576	
122	0.000121	-1.37855	-3.00744	
123	0.000122	-1.55386	-2.91579	
124	0.000123	-1.48217	-2.97972	
125	0.000124	-1.34585	-3.05991	
126	0.000125	-1.29432	-3.0406	
127	0.000126	-1.21301	-3.11808	
128	0.000127	-1.19939	-3.16728	
129	0.000128	-1.35872	-3.03647	
130	0.000129	-1.49964	-2.936	
131	0.00013	-1.36972	-3.01182	
132	0.000131	-1.43307	-2.97105	
133	0.000132	-1.4015	-3.04037	
134	0.000133	-1.31023	-3.09432	
135	0.000134	-1.54931	-2.93401	
136	0.000135	-1.32249	-3.11762	
137	0.000136	-1.62454	-2.75804	
138	0.000137	-1.41672	-3.01574	
139	0.000138	-1.39322	-3.04501	
140	0.000139	-1.30169	-3.2344	
141	0.00014	-1.42439	-3.07137	
142	0.000141	-1.18385	-3.26052	
143	0.000142	-1.12665	-3.24737	
144	0.000143	-1.18658	-3.15752	
145	0.000144	-1.1751	-3.20821	
146	0.000145	-1.30334	-3.00368	
147	0.000146	-1.24861	-3.17002	
148	0.000147	-1.44705	-2.88276	
149	0.000148	-1.57879	-2.86652	
150	0.000149	-1.40233	-3.01932	
151	0.00015	-1.35918	-3.03131	
152	0.000151	-1.25548	-3.04495	
153	0.000152	-1.3093	-2.99935	
154	0.000153	-1.15639	-3.16543	
155	0.000154	-1.07674	-3.24823	
156	0.000155	-1.2714	-3.10249	
157	0.000156	-1.25181	-3.08939	
158	0.000157	-1.41925	-2.99455	
159	0.000158	-1.43202	-3.0403	
160	0.000159	-1.42719	-3.0764	
161	0.00016	-1.4034	-3.1314	
162	0.000161	-1.20963	-3.26458	
163	0.000162	-1.34039	-3.14532	
164	0.000163	-1.34588	-3.13765	
165	0.000164	-1.29286	-3.11825	
166	0.000165	-1.30322	-3.14754	
167	0.000166	-1.16744	-3.05046	
168	0.000167	-1.12521	-3.05931	
169	0.000168	-1.30891	-2.85331	
170	0.000169	-1.36853	-2.89112	
171	0.00017	-1.29788	-2.92421	
172	0.000171	-1.35827	-2.92204	
173	0.000172	-1.15605	-3.05377	
174	0.000173	-1.41787	-2.87156	
175	0.000174	-1.3755	-2.95228	
176	0.000175	-1.26762	-3.01566	
177	0.000176	-1.30504	-3.00851	
178	0.000177	-1.29767	-3.05691	
179	0.000178	-1.33657	-3.08757	
180	0.000179	-1.12996	-3.14049	
181	0.00018	-1.16667	-3.11468	
182	0.000181	-1.24155	-2.98498	
183	0.000182	-1.29895	-2.99053	
184	0.000183	-1.47149	-2.98975	
185	0.000184	-1.32482	-3.04992	
186	0.000185	-1.0951	-3.25218	
187	0.000186	-1.18813	-3.13038	
188	0.000187	-1.37604	-3.0156	
189	0.000188	-1.29025	-3.0841	
190	0.000189	-1.40986	-3.13911	
191	0.00019	-1.34217	-3.42965	
192	0.000191	-1.20789	-3.35014	
193	0.000192	-1.30383	-3.4507	
194	0.000193	-1.46064	-3.3047	
195	0.000194	-1.43438	-3.3423	
196	0.000195	-1.27826	-3.39367	
197	0.000196	-1.35668	-3.34749	
198	0.000197	-1.23623	-3.31633	
199	0.000198	-1.38952	-3.26924	
200	0.000199	-1.27465	-3.33884	
201	0.0002	-1.42469	-3.41664	
202	0.000201	-1.43151	-3.29681	
203	0.000202	-1.32239	-3.40648	
204	0.000203	-1.18998	-3.53936	
205	0.000204	-1.22288	-3.42427	
206	0.000205	-1.18605	-3.39482	
207	0.000206	-1.09573	-3.45759	
208	0.000207	-1.29433	-3.31535	
209	0.000208	-1.20283	-3.45097	
210	0.000209	-1.34899	-3.20867	
211	0.00021	-1.44412	-3.16822	
212	0.000211	-1.33449	-3.25379	
213	0.000212	-1.27344	-3.26432	
214	0.000213	-1.27378	-3.09035	
215	0.000214	-1.3911	-3.04592	
216	0.000215	-1.28866	-3.09616	
217	0.000216	-1.36343	-3.08445	
218	0.000217	-1.04454	-3.36069	
219	0.000218	-1.11418	-3.25049	
220	0.000219	-1.20427	-3.16954	
221	0.00022	-1.31002	-3.05833	
222	0.000221	-1.23398	-3.22187	
223	0.000222	-1.21448	-3.2219	
224	0.000223	-1.13914	-3.25062	
225	0.000224	-0.980327	-3.37279	
226	0.000225	-1.14553	-3.27762	
227	0.000226	-1.10242	-3.33501	
228	0.000227	-1.20086	-3.22591	
229	0.000228	-1.23376	-3.28006	
230	0.000229	-1.34355	-3.20122	
231	0.00023	-1.32641	-3.22134	
232	0.000231	-1.26914	-3.25087	
233	0.000232	-1.2993	-3.2556	
234	0.000233	-1.2155	-3.32443	
235	0.000234	-1.01434	-3.47448	
236	0.000235	-1.16023	-3.37679	
237	0.000236	-1.1721	-3.35336	
238	0.000237	-1.30138	-3.29852	
239	0.000238	-1.23664	-3.32024	
240	0.000239	-1.22414	-3.34145	
241	0.00024	-1.34436	-3.21231	
242	0.000241	-1.40786	-3.17922	
243	0.000242	-1.20245	-3.37582	
244	0.000243	-1.07831	-3.45529	
245	0.000244	-1.23812	-3.31716	
246	0.000245	-1.36619	-3.19537	
247	0.000246	-1.19512	-3.32856	
248	0.000247	-1.16598	-3.33921	
249	0.000248	-1.24122	-3.34464	
250	0.000249	-1.19906	-3.48816	
251	0.00025	-1.16129	-3.52128	
252	0.000251	-1.22931	-3.38724	
253	0.000252	-1.10896	-3.49854	
254	0.000253	-1.20573	-3.40616	
255	0.000254	-1.07045	-3.46504	
256	0.000255	-1.02048	-3.43221	
257	0.000256	-1.18464	-3.36123	
258	0.000257	-1.19944	-3.40538	
259	0.000258	-1.2878	-3.33819	
260	0.000259	-1.39042	-3.30164	
261	0.00026	-1.17802	-3.48286	
262	0.000261	-1.27916	-3.39606	
263	0.000262	-1.29392	-3.38937	
264	0.000263	-1.27502	-3.46891	
265	0.000264	-1.23238	-3.46339	
266	0.000265	-1.00884	-3.62614	
267	0.000266	-0.985399	-3.79515	
268	0.000267	-1.10224	-3.62524	
269	0.000268	-1.32361	-3.52311	
270	0.000269	-1.25536	-3.45225	
271	0.00027	-1.12106	-3.53376	
272	0.000271	-1.07198	-3.53785	
273	0.000272	-1.05922	-3.47483	
274	0.000273	-1.05354	-3.45955	
275	0.000274	-1.1676	-3.41147	
276	0.000275	-1.23876	-3.29735	
277	0.000276	-1.16311	-3.3582	
278	0.000277	-1.07018	-3.46046	
279	0.000278	-1.20909	-3.40966	
280	0.000279	-1.23604	-3.46254	
281	0.00028	-1.06403	-3.55293	
282	0.000281	-1.20057	-3.47542	
283	0.000282	-1.12542	-3.51413	
284	0.000283	-1.08396	-3.58148	
285	0.000284	-1.13567	-3.52016	
286	0.000285	-1.23913	-3.43573	
287	0.000286	-1.16212	-3.46992	
288	0.000287	-1.13078	-3.48359	
289	0.000288	-1.16864	-3.45021	
290	0.000289	-1.21048	-3.52386	
291	0.00029	-1.16079	-3.52026	
292	0.000291	-1.08127	-3.5373	
293	0.000292	-1.29793	-3.40154	
294	0.000293	-1.06562	-3.6389	
295	0.000294	-1.13624	-3.61261	
296	0.000295	-1.17647	-3.50981	
297	0.000296	-1.15799	-3.5718	
298	0.000297	-1.08821	-3.62726	
299	0.000298	-1.04513	-3.62648	
300	0.000299	-1.18399	-3.50436	
301	0.0003	-1.20341	-3.5593	
302	0.000301	-1.13834	-3.53901	
303	0.000302	-1.40548	-3.28903	
304	0.000303	-1.38211	-3.33561	
305	0.000304	-1.37424	-3.36574	
306	0.000305	-1.26848	-3.43997	
307	0.000306	-1.20683	-3.4567	
308	0.000307	-1.04067	-3.62636	
309	0.000308	-1.25235	-3.39965	
310	0.000309	-1.19569	-3.48166	
311	0.00031	-1.06089	-3.56595	
312	0.000311	-1.27252	-3.50489	
313	0.000312	-1.29464	-3.50169	
314	0.000313	-1.2676	-3.79923	
315	0.000314	-1.2826	-3.68575	
316	0.000315	-1.14402	-3.73973	
317	0.000316	-1.16386	-3.70357	
318	0.000317	-1.00707	-3.7777	
319	0.000318	-1.08225	-3.64913	
320	0.000319	-1.17634	-3.62601	
321	0.00032	-1.28554	-3.51181	
322	0.000321	-1.24347	-3.61674	
323	0.000322	-1.17456	-3.57979	
324	0.000323	-1.20952	-3.63433	
325	0.000324	-1.14542	-3.61821	
326	0.000325	-1.23209	-3.58165	
327	0.000326	-1.31855	-3.50931	
328	0.000327	-1.29061	-3.48611	
329	0.000328	-1.26185	-3.53106	
330	0.000329	-1.16212	-3.56602	
331	0.00033	-1.20449	-3.56083	
332	0.000331	-1.08346	-3.66179	
333	0.000332	-1.06619	-3.7585	
334	0.000333	-1.01392	-3.71614	
335	0.000334	-1.06924	-3.68061	
336	0.000335	-1.11434	-3.60451	
337	0.000336	-1.03126	-3.6805	
338	0.000337	-1.05081	-3.62911	
339	0.000338	-1.20161	-3.54691	
340	0.000339	-1.06463	-3.64618	
341	0.00034	-1.23133	-3.57074	
342	0.000341	-1.03304	-3.70988	
343	0.000342	-1.27814	-3.52442	
344	0.000343	-1.16691	-3.67027	
345	0.000344	-1.3532	-3.46036	
346	0.000345	-1.30232	-3.56325	
347	0.000346	-1.25224	-3.57022	
348	0.000347	-1.02871	-3.70171	
349	0.000348	-1.00492	-3.68341	
350	0.000349	-1.25907	-3.46563	
351	0.00035	-1.16349	-3.61048	
352	0.000351	-1.09677	-3.68835	
353	0.000352	-1.26566	-3.51476	
354	0.000353	-1.30791	-3.54237	
355	0.000354	-1.09952	-3.69368	
356	0.000355	-1.19695	-3.57839	
357	0.000356	-1.18211	-3.65136	
358	0.000357	-1.13075	-3.70779	
359	0.000358	-1.12506	-3.66044	
360	0.000359	-1.1303	-3.61251	
361	0.00036	-1.12897	-3.66579	
362	0.000361	-1.09724	-3.7244	
363	0.000362	-1.06951	-3.69891	
364	0.000363	-1.07387	-3.72072	
365	0.000364	-1.15827	-3.70057	
366	0.000365	-1.13298	-3.68053	
367	0.000366	-1.10805	-3.69522	
368	0.000367	-1.10385	-3.75084	
369	0.000368	-1.02805	-3.7752	
370	0.000369	-1.03589	-3.74257	
371	0.00037	-1.0164	-3.76112	
372	0.000371	-1.01967	-3.77676	
373	0.000372	-0.979884	-3.81624	
374	0.000373	-0.976028	-3.7765	
375	0.000374	-1.02042	-3.72339	
376	0.000375	-1.15434	-3.61436	
377	0.000376	-1.1084	-3.68776	
378	0.000377	-1.05537	-3.74509	
379	0.000378	-1.33855	-3.50364	
380	0.000379	-1.07501	-3.67152	
381	0.00038	-1.43577	-3.44363	
382	0.000381	-1.13182	-3.67721	
383	0.000382	-1.22818	-3.60044	
384	0.000383	-1.08863	-3.79666	
385	0.000384	-1.03956	-3.8192	
386	0.000385	-1.12011	-3.6994	
387	0.000386	-1.11824	-3.63727	
388	0.000387	-1.11318	-3.63322	
389	0.000388	-1.11498	-3.61604	
390	0.000389	-1.09041	-3.66439	
391	0.00039	-1.16843	-3.61526	
392	0.000391	-1.04747	-3.70366	
393	0.000392	-1.04257	-3.71451	
394	0.000393	-1.09168	-3.713	
395	0.000394	-1.20267	-3.62822	
396	0.000395	-0.99272	-3.84108	
397	0.000396	-1.25863	-3.51345	
398	0.000397	-1.20119	-3.58458	
399	0.000398	-0.996934	-3.75698	
400	0.000399	-1.01628	-3.7233	
401	0.0004	-1.04727	-3.7409	
402	0.000401	-1.14505	-3.60908	
403	0.000402	-1.116	-3.68983	
404	0.000403	-1.20007	-3.61755	
405	0.000404	-1.27536	-3.64334	
406	0.000405	-1.05315	-3.80084	
407	0.000406	-1.18142	-3.65349	
408	0.000407	-1.16655	-3.69993	
409	0.000408	-1.1539	-3.70344	
410	0.000409	-1.08349	-3.78714	
411	0.00041	-1.24543	-3.64159	
412	0.000411	-1.09738	-3.77375	
413	0.000412	-1.10187	-3.80111	
414	0.000413	-0.992157	-3.83955	
415	0.000414	-1.19849	-3.71459	
416	0.000415	-1.11811	-3.7768	
417	0.000416	-1.12047	-3.7537	
418	0.000417	-1.2003	-3.69121	
419	0.000418	-1.20129	-3.65658	
420	0.000419	-1.3668	-3.56064	
421	0.00042	-1.27217	-3.5889	
422	0.000421	-1.22775	-3.6707	
423	0.000422	-1.07026	-3.79176	
424	0.000423	-1.07847	-3.81959	
425	0.000424	-1.06386	-3.76306	
426	0.000425	-1.09954	-3.72307	
427	0.000426	-1.16481	-3.66425	
428	0.000427	-1.12492	-3.74582	
429	0.000428	-1.22599	-3.64844	
430	0.000429	-1.02915	-3.75183	
431	0.00043	-1.03587	-3.63967	
432	0.000431	-1.15537	-3.62183	
433	0.000432	-1.14993	-3.59894	
434	0.000433	-1.10558	-3.66459	
435	0.000434	-1.13557	-3.67094	
436	0.000435	-1.03086	-3.77522	
437	0.000436	-1.26237	-3.53374	
438	0.000437	-1.1381	-3.6651	
439	0.000438	-1.00664	-3.79537	
440	0.000439	-1.18929	-3.65097	
441	0.00044	-1.04777	-3.70089	
442	0.000441	-0.988292	-3.75843	
443	0.000442	-1.05502	-3.72576	
444	0.000443	-1.15244	-3.66937	
445	0.000444	-1.05113	-3.71524	
446	0.000445	-0.933528	-3.76957	
447	0.000446	-0.990299	-3.83658	
448	0.000447	-1.23056	-3.59265	
449	0.000448	-1.20818	-3.64492	
450	0.000449	-1.23416	-3.62192	
451	0.00045	-1.16255	-3.6594	
452	0.000451	-1.04572	-3.78532	
453	0.000452	-1.13825	-3.73192	
454	0.000453	-1.03215	-3.77376	
455	0.000454	-1.30757	-3.5672	
456	0.000455	-1.09735	-3.72332	
457	0.000456	-1.13529	-3.75373	
458	0.000457	-1.13985	-3.69748	
459	0.000458	-0.988254	-3.83466	
460	0.000459	-1.2591	-3.71435	
461	0.00046	-1.30091	-3.72351	
462	0.000461	-1.07649	-3.84646	
463	0.000462	-1.21849	-3.7493	
464	0.000463	-1.07592	-3.82754	
465	0.000464	-1.01736	-3.90857	
466	0.000465	-1.03497	-3.81201	
467	0.000466	-0.956179	-3.87629	
468	0.000467	-1.14704	-3.72369	
469	0.000468	-1.23503	-3.67759	
470	0.000469	-1.1651	-3.79324	
471	0.00047	-1.2179	-3.75725	
472	0.000471	-0.987312	-3.84874	
473	0.000472	-1.07286	-3.79461	
474	0.000473	-1.16043	-3.71798	
475	0.000474	-1.11029	-3.71164	
476	0.000475	-0.975166	-3.80884	
477	0.000476	-1.08051	-3.71257	
478	0.000477	-1.25839	-3.70578	
479	0.000478	-1.03256	-3.81068	
480	0.000479	-1.15592	-3.75129	
481	0.00048	-1.0878	-3.75472	
482	0.000481	-1.08254	-3.75503	
483	0.000482	-1.12762	-3.74979	
484	0.000483	-1.04354	-3.86058	
485	0.000484	-1.10153	-3.78398	
486	0.000485	-0.975207	-3.91183	
487	0.000486	-1.17495	-3.73485	
488	0.000487	-1.10503	-3.7761	
489	0.000488	-1.14078	-3.6699	
490	0.000489	-1.1256	-3.65796	
491	0.00049	-0.947808	-3.84936	
492	0.000491	-1.10932	-3.76736	
493	0.000492	-1.06821	-3.82779	
494	0.000493	-1.10988	-3.739	
495	0.000494	-1.06883	-3.81042	
496	0.000495	-1.09921	-3.88565	
497	0.000496	-0.972845	-3.93028	
498	0.000497	-1.07793	-3.91977	
499	0.000498	-1.20128	-3.83526	
500	0.000499	-1.11366	-3.87542	
501	0.0005	-1.23885	-3.76931	
502	0.000501	-1.04564	-3.84805	
503	0.000502	-1.1177	-3.83733	
504	0.000503	-1.04164	-3.92861	
505	0.000504	-1.17609	-3.875	
506	0.000505	-1.13288	-3.81267	
507	0.000506	-1.05298	-3.91338	
508	0.000507	-1.04193	-3.60462	
509	0.000508	-0.996301	-3.85372	
510	0.000509	-0.934627	-3.94639	
511	0.00051	-1.38584	-3.6699	
512	0.000511	-1.19047	-3.85082	
513	0.000512	-1.13442	-3.89651	
514	0.000513	-1.02839	-4.15159	
515	0.000514	-1.13009	-4.00195	
516	0.000515	-1.14687	-3.92574	
517	0.000516	-0.97972	-3.95311	
518	0.000517	-1.02154	-3.91506	
519	0.000518	-0.911531	-3.84808	
520	0.000519	-1.06457	-3.77673	
521	0.00052	-1.01287	-3.90871	
522	0.000521	-1.28119	-3.80819	
523	0.000522	-1.31937	-3.77193	
524	0.000523	-0.94923	-4.10654	
525	0.000524	-1.12869	-3.93415	
526	0.000525	-1.23026	-3.91182	
527	0.000526	-1.01788	-4.00975	
528	0.000527	-1.13149	-3.76743	
529	0.000528	-0.930669	-3.94385	
530	0.000529	-1.03619	-3.88521	
531	0.00053	-1.16011	-3.77252	
532	0.000531	-0.995981	-3.8213	
533	0.000532	-1.09141	-3.83509	
534	0.000533	-1.08222	-3.86223	
535	0.000534	-0.978972	-3.8693	
536	0.000535	-0.951668	-3.92944	
537	0.000536	-1.05178	-3.81694	
538	0.000537	-1.12758	-3.76443	
539	0.000538	-1.03807	-3.87679	
540	0.000539	-1.31366	-3.76838	
541	0.00054	-1.28527	-3.87992	
542	0.000541	-1.13156	-3.93873	
543	0.000542	-1.08483	-4.00855	
544	0.000543	-1.06031	-3.97536	
545	0.000544	-1.11711	-3.93785	
546	0.000545	-1.04969	-3.9371	
547	0.000546	-1.01204	-4.04547	
548	0.000547	-1.0744	-3.95169	
549	0.000548	-1.24707	-3.84698	
550	0.000549	-1.36477	-3.76863	
551	0.00055	-1.04219	-4.00176	
552	0.000551	-1.25882	-3.76652	
553	0.000552	-0.969935	-3.99375	
554	0.000553	-1.21106	-3.83727	
555	0.000554	-1.23331	-3.81525	
556	0.000555	-1.11812	-3.90437	
557	0.000556	-1.42413	-3.69594	
558	0.000557	-1.22207	-3.79835	
559	0.000558	-1.33588	-3.98854	
560	0.000559	-1.27558	-4.14053	
561	0.00056	-1.13462	-3.98921	
562	0.000561	-1.21614	-4.17261	
563	0.000562	-1.20672	-4.07517	
564	0.000563	-1.19469	-4.14191	
565	0.000564	-1.13786	-4.03789	
566	0.000565	-1.09337	-4.05958	
567	0.000566	-1.15252	-3.92449	
568	0.000567	-1.19217	-3.89354	
569	0.000568	-1.23523	-3.88997	
570	0.000569	-1.24134	-3.91503	
571	0.00057	-1.20365	-3.88786	
572	0.000571	-1.14981	-3.93986	
573	0.000572	-1.09002	-3.88138	
574	0.000573	-1.16279	-3.88839	
575	0.000574	-1.08287	-3.93683	
576	0.000575	-1.00023	-3.93036	
577	0.000576	-1.18313	-3.81345	
578	0.000577	-1.08845	-3.872	
579	0.000578	-1.03084	-3.9724	
580	0.000579	-1.17532	-3.81942	
581	0.00058	-1.1084	-3.82061	
582	0.000581	-0.960068	-3.93903	
583	0.000582	-1.00792	-3.9198	
584	0.000583	-1.24189	-3.72747	
585	0.000584	-1.22185	-3.80635	
586	0.000585	-1.10146	-3.90284	
587	0.000586	-1.16396	-3.88893	
588	0.000587	-1.21404	-3.9028	
589	0.000588	-1.34367	-3.85833	
590	0.000589	-1.41895	-3.86748	
591	0.00059	-1.30321	-3.95374	
592	0.000591	-1.26967	-3.98492	
593	0.000592	-1.18582	-4.04734	
