CompteurTemps	Temps	Cx0	Cy0	
152	0.000151	-1.34401	-2.56193	
153	0.000152	-1.31742	-2.45906	
154	0.000153	-1.31672	-2.5035	
155	0.000154	-1.12872	-2.74842	
156	0.000155	-1.10756	-2.93087	
157	0.000156	-1.16006	-2.79128	
158	0.000157	-1.12372	-2.74379	
159	0.000158	-1.20742	-2.65345	
160	0.000159	-1.0474	-2.81175	
161	0.00016	-1.17715	-2.63557	
162	0.000161	-1.47938	-2.47975	
163	0.000162	-1.08101	-2.81679	
164	0.000163	-1.39383	-2.57293	
165	0.000164	-1.28009	-2.67206	
166	0.000165	-1.1312	-2.70991	
167	0.000166	-1.36854	-2.54306	
168	0.000167	-1.16467	-2.70464	
169	0.000168	-1.29345	-2.628	
170	0.000169	-1.2948	-2.62315	
171	0.00017	-1.02526	-2.83583	
172	0.000171	-1.26822	-2.60994	
173	0.000172	-1.07055	-2.77462	
174	0.000173	-1.3415	-2.4786	
175	0.000174	-1.11401	-2.65389	
176	0.000175	-1.11303	-2.60898	
177	0.000176	-1.37756	-2.42313	
178	0.000177	-1.35339	-2.4864	
179	0.000178	-1.41822	-2.44362	
180	0.000179	-1.35951	-2.44806	
181	0.00018	-1.125	-2.64405	
182	0.000181	-1.13525	-2.65768	
183	0.000182	-1.16789	-2.61995	
184	0.000183	-1.21427	-2.58876	
185	0.000184	-1.00771	-2.75204	
186	0.000185	-1.06596	-2.67325	
187	0.000186	-1.09929	-2.6339	
188	0.000187	-1.07981	-2.63953	
189	0.000188	-1.08249	-2.68563	
190	0.000189	-1.16588	-2.57224	
191	0.00019	-1.07893	-2.63263	
192	0.000191	-1.30513	-2.46952	
193	0.000192	-1.1259	-2.6293	
194	0.000193	-1.1001	-2.68008	
195	0.000194	-0.978807	-2.74667	
196	0.000195	-1.01432	-2.72067	
197	0.000196	-0.866909	-2.81588	
198	0.000197	-0.811856	-2.83615	
199	0.000198	-0.918205	-2.77934	
200	0.000199	-0.879464	-2.82021	
201	0.0002	-0.951346	-2.71091	
202	0.000201	-1.05829	-2.64555	
203	0.000202	-1.03517	-2.71869	
204	0.000203	-1.09835	-2.69696	
205	0.000204	-1.04635	-2.76452	
206	0.000205	-1.1343	-2.6641	
207	0.000206	-1.08567	-2.6729	
208	0.000207	-1.09241	-2.63292	
209	0.000208	-1.11519	-2.60266	
210	0.000209	-1.29564	-2.42962	
211	0.00021	-1.00404	-2.60721	
212	0.000211	-0.995234	-2.61364	
213	0.000212	-1.13949	-2.51764	
214	0.000213	-0.900345	-2.70616	
215	0.000214	-1.06635	-2.55415	
216	0.000215	-1.09035	-2.57378	
217	0.000216	-1.07246	-2.63566	
218	0.000217	-1.1505	-2.56877	
219	0.000218	-1.25044	-2.64554	
220	0.000219	-1.03878	-2.78649	
221	0.00022	-1.05954	-2.74425	
